image_path,x1,y1,x2,y2
D:\SEM 7\CVProject\datasets\bottles_closeups\image_0.jpg,572,2511,697,2606
D:\SEM 7\CVProject\datasets\bottles_closeups\image_0.jpg,2002,2007,2087,2146
D:\SEM 7\CVProject\datasets\bottles_closeups\image_0.jpg,2612,751,2746,839
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,75,2999,2699
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,2293,2999,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1155,226,2999,1590
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1532,2501,2999,3824
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1468,1609,2999,2495
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,184,1537,994
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2022,197,2999,1203
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1791,2442,2999,3152
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,574,2261,1860,2919
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1729,3063,2594,3988
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1339,654,2349,1256
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,0,950,629
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,767,1638,1483,2374
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,878,3030,1595,3610
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,655,1180,1485,1662
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,34,2464,824,2934
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1213,3245,1688,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,3358,490,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,698,3510,1318,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,182,3461,732,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,851,611,1312
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2331,3490,2871,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1160,2640,1810,3047
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,791,3433,1492,3806
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1541,97,2043,612
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,584,2837,1083,3316
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,1163,649,1527
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,811,1916,1300,2344
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1567,2897,1803,3709
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2111,2115,2717,2422
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,1421,631,1706
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2108,393,2614,748
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,31,1535,603,1827
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,759,595,1118,1057
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,581,455,943
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,874,863,1331,1214
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,32,2944,628,3200
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,472,3613,841,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,1799,405,2133
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1312,1729,1575,2225
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,317,2069,739,2377
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2043,2694,2517,2967
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,502,2901,841,3270
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1683,1752,2193,1996
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2835,3207,2990,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,76,1899,414,2257
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,744,80,1248,315
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2165,53,2594,329
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2479,2172,2777,2558
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,476,2615,827,2936
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1668,3374,1966,3749
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1642,3782,2153,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,3080,450,3326
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,783,344,1164,633
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,417,0,679,397
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,357,614,768,859
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1292,2827,1664,3096
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2133,2262,2613,2470
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2736,2225,2999,2603
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1765,2408,1992,2834
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2624,965,2999,1222
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,157,3331,451,3657
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,568,2779,883,3072
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2252,411,2469,822
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1771,25,1998,404
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1042,1398,1334,1691
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,0,254,336
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1470,1301,1833,1535
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2287,1696,2728,1886
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1522,2375,1765,2711
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2434,3413,2729,3685
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,326,3358,553,3708
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,577,420,757
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2644,2523,2972,2748
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2280,947,2622,1160
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1264,3001,1464,3365
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,996,276,1258
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,2406,287,2654
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1862,26,2104,319
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1482,1516,1843,1710
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1924,1499,2339,1665
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,892,3300,1219,3501
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1230,3404,1564,3597
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1551,80,1758,378
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1438,2480,1677,2737
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,428,419,809,580
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2746,2603,2865,3110
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1362,66,1631,290
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,1665,322,1849
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,2658,275,2873
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1795,1858,2110,2044
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1357,3019,1516,3374
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,768,2544,1019,2767
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1714,1375,2042,1542
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,539,1982,830,2170
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,453,1613,758,1792
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2211,2441,2376,2769
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2763,0,2999,218
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,3521,162,3835
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,590,3090,828,3300
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,383,1998,613,2212
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1549,1725,1719,2014
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2711,1613,2999,1775
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1441,1668,1723,1833
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,360,2798,574,3014
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1751,1499,1974,1702
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2202,1570,2383,1815
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,793,1938,932,2256
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,828,370,1132,513
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,274,3394,455,3632
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1629,3112,1737,3510
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,393,2527,575,2763
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,232,187,351,537
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,2036,192,2253
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2739,298,2863,632
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1892,1762,2193,1898
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,743,3256,951,3449
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1432,426,1700,574
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2291,2025,2587,2153
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,121,2101,347,2261
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2120,3361,2304,3555
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,559,2375,782,2535
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2849,2926,2999,3162
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1980,2121,2115,2379
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,434,1775,622,1960
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2190,3837,2404,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1868,2687,2073,2853
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,958,0,1139,188
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,84,346,275,522
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,555,538,831,658
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1803,3108,1959,3319
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2423,2312,2607,2490
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1618,2783,1758,3010
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2101,2760,2363,2881
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1139,734,1315,914
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2458,713,2564,1009
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2194,255,2380,420
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1696,1606,1841,1816
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,528,3327,777,3448
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1718,1439,1951,1567
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,195,2229,446,2346
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,655,3708,804,3903
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1219,2399,1400,2559
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,178,3200,426,3316
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2424,2455,2663,2575
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2511,2315,2673,2492
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1482,2032,1646,2205
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,410,1778,528,2018
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2876,2678,2999,2908
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,2550,140,2752
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2159,2078,2420,2186
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2820,2192,2974,2374
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,458,1706,617,1882
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2277,2469,2419,2664
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2122,3033,2264,3226
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,890,245,1001
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,58,151,236
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1296,2576,1438,2764
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,538,957,694,1127
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1358,187,1502,370
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,75,2325,215,2513
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1,1591,187,1732
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,710,2453,870,2614
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2828,1983,2999,2132
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,0,169,150
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,516,1955,726,2075
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2082,2628,2229,2799
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,356,789,546,918
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,364,1485,595,1591
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2804,1740,2999,1865
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,375,2280,587,2394
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,74,2203,283,2318
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2249,2567,2367,2770
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1626,2460,1750,2653
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2372,1924,2516,2090
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,203,1704,374,1843
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2553,2016,2679,2204
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,12,2890,191,3022
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,957,3002,1103,3163
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2500,1947,2734,2047
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,98,1916,286,2040
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,561,824,738,955
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,946,1541,1174,1642
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1829,2212,2024,2330
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1477,287,1586,496
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,264,2696,399,2862
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2187,3041,2312,3219
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,430,1348,651,1448
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2468,2697,2588,2881
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1879,2411,1991,2606
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2307,2270,2507,2379
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1473,1379,1588,1568
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1168,532,1369,640
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,411,1559,586,1683
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,85,1310,274,1424
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,240,1571,438,1679
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,672,261,761,501
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,340,123,411,423
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2216,2478,2341,2649
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2105,1897,2213,2094
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,614,101,824
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1554,1785,1694,1933
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1162,2501,1316,2635
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2294,3300,2440,3441
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2195,1694,2279,1934
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,936,2050,1032,2260
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,411,2148,536,2305
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,432,1405,630,1504
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1,2882,71,3161
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1213,2890,1317,3077
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,160,1959,298,2100
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,694,2392,858,2509
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,430,2356,609,2463
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2019,2411,2151,2556
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2853,438,2999,568
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2054,733,2141,949
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,206,0,300,200
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2630,3572,2724,3772
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,2223,112,2390
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,348,2105,477,2250
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2633,902,2749,1063
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1855,2863,2053,2957
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1738,1745,1927,1843
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,112,2296,283,2404
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,763,1946,853,2151
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1353,2622,1475,2773
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2817,987,2999,1088
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1545,2134,1741,2227
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2896,2101,2999,2277
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2266,1564,2352,1774
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2712,2219,2856,2344
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,1011,127,1152
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2854,1338,2980,1479
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,0,319,79,543
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,112,0,221,162
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1143,378,1245,551
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1966,1829,2146,1927
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1972,478,2112,604
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1238,0,1403,106
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1076,3036,1244,3140
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,509,3139,648,3264
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2757,2252,2814,2555
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1152,3004,1356,3089
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1,846,121,990
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,777,1770,938,1877
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,971,191,1074,358
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1543,1443,1728,1535
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1691,1359,1809,1503
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,280,2530,389,2685
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2219,837,2291,1071
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1392,779,1478,972
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1380,2559,1489,2710
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,159,0,255,171
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,81,3881,220,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1856,2388,1971,2530
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2185,1463,2353,1560
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,548,1861,716,1958
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2811,1877,2943,2000
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,408,0,477,232
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,137,672,255,808
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1833,1375,1975,1488
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,547,1928,723,2019
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2807,2393,2926,2527
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,944,2928,1046,3084
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1385,3579,1516,3699
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2534,1335,2723,1418
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,978,2656,1114,2771
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2518,3437,2606,3614
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,402,1944,507,2092
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1676,3908,1846,3999
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1920,974,2064,1081
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2845,2474,2996,2576
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1582,194,1671,366
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1749,3692,1853,3839
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2039,2322,2205,2413
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,281,1968,411,2084
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,610,1730,722,1864
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2261,2450,2435,2536
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,635,287,711,482
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,1961,3111,2098,3219
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,2821,1627,2999,1710
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,160,2402,291,2514
D:\SEM 7\CVProject\datasets\bottles_closeups\image_1.jpg,663,1731,762,1877
